"uri"	"name"	"definition"	"alternative term"
"67fd0735-4963-4c82-a199-a309502a726d"	PINUS RETRACTA WHOLE	Pinus heldreichii	
"67fd0735-4963-4c82-a199-a309502a726d"	PINUS RICHARDIANA WHOLE	Pinus heldreichii	
"67fd0735-4963-4c82-a199-a309502a726d"	PINUS RINZII WHOLE	Pinus heldreichii	
"67fd0735-4963-4c82-a199-a309502a726d"	PINUS ROHANII WHOLE	Pinus heldreichii	
"67fd0735-4963-4c82-a199-a309502a726d"	PINUS RUBESCENS WHOLE	Pinus heldreichii	
"67fd0735-4963-4c82-a199-a309502a726d"	PINUS RUMELIANA WHOLE	Pinus heldreichii	
"67fd0735-4963-4c82-a199-a309502a726d"	PINUS RUSSELLIANA WHOLE	Pinus heldreichii	
"67fd0735-4963-4c82-a199-a309502a726d"	PINUS SAN-RAFAELIANA WHOLE	Pinus heldreichii	
"67fd0735-4963-4c82-a199-a309502a726d"	PINUS SOULANGEANA WHOLE	Pinus heldreichii	
"67fd0735-4963-4c82-a199-a309502a726d"	PINUS SPINOSA WHOLE	Pinus heldreichii	
"67fd0735-4963-4c82-a199-a309502a726d"	PINUS TENANGAENSIS WHOLE	Pinus heldreichii	
"67fd0735-4963-4c82-a199-a309502a726d"	PINUS THELEMANNII WHOLE	Pinus heldreichii	
"67fd0735-4963-4c82-a199-a309502a726d"	PINUS THIBAUDIANA WHOLE	Pinus heldreichii	
"67fd0735-4963-4c82-a199-a309502a726d"	PINUS TOMACOCAENSIS WHOLE	Pinus heldreichii	
"67fd0735-4963-4c82-a199-a309502a726d"	PINUS TROUBEZKOIANA WHOLE	Pinus heldreichii	
"67fd0735-4963-4c82-a199-a309502a726d"	PINUS VALIDA WHOLE	Pinus heldreichii	
"67fd0735-4963-4c82-a199-a309502a726d"	PINUS VAN-GEERTII WHOLE	Pinus heldreichii	
"67fd0735-4963-4c82-a199-a309502a726d"	PINUS VAN-HOUTTEI WHOLE	Pinus heldreichii	
"67fd0735-4963-4c82-a199-a309502a726d"	PINUS ZACATLANAE WHOLE	Pinus heldreichii	
"67fd0735-4963-4c82-a199-a309502a726d"	PINUS ZITACUARII WHOLE	Pinus heldreichii	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	MEADOW BUTTERCUP WHOLE	Ranunculus acris	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	RANUNCULASTRUM ACRE WHOLE	Ranunculus acris	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	RANUNCULASTRUM BORAEANUM WHOLE	Ranunculus acris	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	RANUNCULASTRUM NEMORIVAGUM WHOLE	Ranunculus acris	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	RANUNCULASTRUM VULGATUM WHOLE	Ranunculus acris	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	RANUNCULUS ACRIS	Ranunculus acris	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	RANUNCULUS ACRIS [HPUS]	Ranunculus acris	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	RANUNCULUS ACRIS L.	Ranunculus acris	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	RANUNCULUS ACRIS WHOLE	Ranunculus acris	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	RANUNCULUS BARTHII WHOLE	Ranunculus acris	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	RANUNCULUS BORAEANUS WHOLE	Ranunculus acris	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	RANUNCULUS BUERGERI WHOLE	Ranunculus acris	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	RANUNCULUS CAMMARIFOLIUS WHOLE	Ranunculus acris	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	RANUNCULUS COLOCENSIS WHOLE	Ranunculus acris	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	RANUNCULUS CSATOI WHOLE	Ranunculus acris	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	RANUNCULUS EUSTRIGULOSUS WHOLE	Ranunculus acris	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	RANUNCULUS FRANCHETIANUS WHOLE	Ranunculus acris	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	RANUNCULUS INTERCEDENS WHOLE	Ranunculus acris	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	RANUNCULUS KAYSERI WHOLE	Ranunculus acris	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	RANUNCULUS KERNERI WHOLE	Ranunculus acris	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	RANUNCULUS LANUGINOSUS WHOLE	Ranunculus acris	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	RANUNCULUS MACROPHYLLUS WHOLE	Ranunculus acris	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	RANUNCULUS MAJOR WHOLE	Ranunculus acris	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	RANUNCULUS MALACOPHYLLUS WHOLE	Ranunculus acris	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	RANUNCULUS MCCALLAE WHOLE	Ranunculus acris	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	RANUNCULUS NAPELLIFOLIUS WHOLE	Ranunculus acris	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	RANUNCULUS NEMORIVAGUS WHOLE	Ranunculus acris	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	RANUNCULUS PARADOXUS WHOLE	Ranunculus acris	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	RANUNCULUS PASCUICOLA WHOLE	Ranunculus acris	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	RANUNCULUS PLATYPHYLLUS WHOLE	Ranunculus acris	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	RANUNCULUS RECTUS WHOLE	Ranunculus acris	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	RANUNCULUS SICULUS WHOLE	Ranunculus acris	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	RANUNCULUS SILVATICUS WHOLE	Ranunculus acris	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	RANUNCULUS SQUARROSUS WHOLE	Ranunculus acris	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	RANUNCULUS STEVENII WHOLE	Ranunculus acris	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	RANUNCULUS STIPATUS WHOLE	Ranunculus acris	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	RANUNCULUS SUBALPINUS WHOLE	Ranunculus acris	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	RANUNCULUS SUBTILIS WHOLE	Ranunculus acris	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	RANUNCULUS SUBTUBEROSUS WHOLE	Ranunculus acris	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	RANUNCULUS SYLVATICUS WHOLE	Ranunculus acris	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	RANUNCULUS TOMOPHYLLUS WHOLE	Ranunculus acris	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	RANUNCULUS TRACHYTICUS WHOLE	Ranunculus acris	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	RANUNCULUS TRANSSILVANICUS WHOLE	Ranunculus acris	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	RANUNCULUS VULGATUS WHOLE	Ranunculus acris	
"681d5eee-ada6-459c-8c73-c7fc0ecce80c"	TALL BUTTERCUP WHOLE	Ranunculus acris	
"6829af9c-3c52-4651-954f-6b249ca701f8"	PSEUDOSCAPHIRHYNCHUS FEDTSCHENKOI, COOKED	Bryophyllum fedtschenkoi	
"6829af9c-3c52-4651-954f-6b249ca701f8"	PSEUDOSCAPHIRHYNCHUS FEDTSCHENKOI FLESH, COOKED	Bryophyllum fedtschenkoi	
"6829af9c-3c52-4651-954f-6b249ca701f8"	PSEUDOSCAPHIRHYNCHUS FEDTSCHENKOI MUSCLE, COOKED	Bryophyllum fedtschenkoi	
"6829af9c-3c52-4651-954f-6b249ca701f8"	SCAPHIRHYNCHUS FEDTSCHENKOI FLESH, COOKED	Bryophyllum fedtschenkoi	
"6829af9c-3c52-4651-954f-6b249ca701f8"	SYR DARYA SHOVELNOSE STURGEON, COOKED	Bryophyllum fedtschenkoi	
"6829af9c-3c52-4651-954f-6b249ca701f8"	SYR DARYA STURGEON, COOKED	Bryophyllum fedtschenkoi	
"6829af9c-3c52-4651-954f-6b249ca701f8"	SYR DARYA STURGEON FLESH, COOKED	Bryophyllum fedtschenkoi	
"69222745-6d41-4236-852d-bf2715bc5cef"	CRATAEGUS PINNATIFIDA TWIG	Crataegus aestivalis	
"69222745-6d41-4236-852d-bf2715bc5cef"	CRATAEGUS PINNATIFIDA TWIG [WHO-DD]	Crataegus aestivalis	
"69222745-6d41-4236-852d-bf2715bc5cef"	CRATAEGUS PINNATIFIDA TWIG WITHOUT LEAF	Crataegus aestivalis	
"69900efe-9616-409a-acbb-0bbcb0d3a1d5"	BRASSICA ERUCA WHOLE	Eruca vesicaria	
"69900efe-9616-409a-acbb-0bbcb0d3a1d5"	BRASSICA ERUCOIDES WHOLE	Eruca vesicaria	
"69900efe-9616-409a-acbb-0bbcb0d3a1d5"	BRASSICA HISPIDA WHOLE	Eruca vesicaria	
"69900efe-9616-409a-acbb-0bbcb0d3a1d5"	BRASSICA LATIVALVIS WHOLE	Eruca vesicaria	
"69900efe-9616-409a-acbb-0bbcb0d3a1d5"	BRASSICA TURGIDA WHOLE	Eruca vesicaria	
"69900efe-9616-409a-acbb-0bbcb0d3a1d5"	BRASSICA UECHTRITZIANA WHOLE	Eruca vesicaria	
"69900efe-9616-409a-acbb-0bbcb0d3a1d5"	BRASSICA VESICARIA WHOLE	Eruca vesicaria	
"69900efe-9616-409a-acbb-0bbcb0d3a1d5"	CRUCIFERA ERUCA WHOLE	Eruca vesicaria	
"69900efe-9616-409a-acbb-0bbcb0d3a1d5"	ERUCA CAPPADOCICA WHOLE	Eruca vesicaria	
"69900efe-9616-409a-acbb-0bbcb0d3a1d5"	ERUCA DESERTI WHOLE	Eruca vesicaria	
"69900efe-9616-409a-acbb-0bbcb0d3a1d5"	ERUCA FOETIDA WHOLE	Eruca vesicaria	
"69900efe-9616-409a-acbb-0bbcb0d3a1d5"	ERUCA GLABRESCENS WHOLE	Eruca vesicaria	
"69900efe-9616-409a-acbb-0bbcb0d3a1d5"	ERUCA GRANDIFLORA WHOLE	Eruca vesicaria	
"69900efe-9616-409a-acbb-0bbcb0d3a1d5"	ERUCA LANCEOLATA WHOLE	Eruca vesicaria	
"69900efe-9616-409a-acbb-0bbcb0d3a1d5"	ERUCA LATIVALVIS WHOLE	Eruca vesicaria	
"69900efe-9616-409a-acbb-0bbcb0d3a1d5"	ERUCA LONGIROSTRIS WHOLE	Eruca vesicaria	
"69900efe-9616-409a-acbb-0bbcb0d3a1d5"	ERUCA LONGISTYLA WHOLE	Eruca vesicaria	
"69900efe-9616-409a-acbb-0bbcb0d3a1d5"	ERUCA OLERACEA WHOLE	Eruca vesicaria	
"69900efe-9616-409a-acbb-0bbcb0d3a1d5"	ERUCA ORTHOSEPALA WHOLE	Eruca vesicaria	
"69900efe-9616-409a-acbb-0bbcb0d3a1d5"	ERUCA PERMIXTA WHOLE	Eruca vesicaria	
"69900efe-9616-409a-acbb-0bbcb0d3a1d5"	ERUCA RUCHETTA WHOLE	Eruca vesicaria	
"69900efe-9616-409a-acbb-0bbcb0d3a1d5"	ERUCA SATIVA WHOLE	Eruca vesicaria	
"69900efe-9616-409a-acbb-0bbcb0d3a1d5"	ERUCA STENOCARPA WHOLE	Eruca vesicaria	
"69900efe-9616-409a-acbb-0bbcb0d3a1d5"	ERUCA SUBBIPINNATA WHOLE	Eruca vesicaria	
"69900efe-9616-409a-acbb-0bbcb0d3a1d5"	ERUCA SYLVESTRIS WHOLE	Eruca vesicaria	
"69900efe-9616-409a-acbb-0bbcb0d3a1d5"	ERUCA VESICARIA (L.) CAV.	Eruca vesicaria	
"69900efe-9616-409a-acbb-0bbcb0d3a1d5"	ERUCA VESICARIA WHOLE	Eruca vesicaria	
"69900efe-9616-409a-acbb-0bbcb0d3a1d5"	EUZOMUM HISPIDUM WHOLE	Eruca vesicaria	
"69900efe-9616-409a-acbb-0bbcb0d3a1d5"	EUZOMUM SATIVUM WHOLE	Eruca vesicaria	
"69900efe-9616-409a-acbb-0bbcb0d3a1d5"	EUZOMUM VESICARIUM WHOLE	Eruca vesicaria	
"69900efe-9616-409a-acbb-0bbcb0d3a1d5"	RAPHANUS ERUCA WHOLE	Eruca vesicaria	
"69900efe-9616-409a-acbb-0bbcb0d3a1d5"	RAPHANUS VESICARIUS WHOLE	Eruca vesicaria	
"69900efe-9616-409a-acbb-0bbcb0d3a1d5"	ROCKETSALAD WHOLE	Eruca vesicaria	
"69900efe-9616-409a-acbb-0bbcb0d3a1d5"	SINAPIS ERUCA WHOLE	Eruca vesicaria	
"69900efe-9616-409a-acbb-0bbcb0d3a1d5"	SINAPIS EXOTICA WHOLE	Eruca vesicaria	
"69900efe-9616-409a-acbb-0bbcb0d3a1d5"	VELLERUCA LONGISTYLA WHOLE	Eruca vesicaria	
"69900efe-9616-409a-acbb-0bbcb0d3a1d5"	VELLERUCA VESICARIA WHOLE	Eruca vesicaria	
"6a330aba-bfe8-4277-9bd0-78149cf20f1b"	AGERIA OPACA WHOLE	Ilex opaca	
"6a330aba-bfe8-4277-9bd0-78149cf20f1b"	AMERICAN HOLLY WHOLE	Ilex opaca	
"6a330aba-bfe8-4277-9bd0-78149cf20f1b"	ILEX AMERICANA WHOLE	Ilex opaca	
"6a330aba-bfe8-4277-9bd0-78149cf20f1b"	ILEX ARENICOLA WHOLE	Ilex opaca	
"6a330aba-bfe8-4277-9bd0-78149cf20f1b"	ILEX CANADENSIS WHOLE	Ilex opaca	
"6a330aba-bfe8-4277-9bd0-78149cf20f1b"	ILEX CUMULICOLA WHOLE	Ilex opaca	
"6a330aba-bfe8-4277-9bd0-78149cf20f1b"	ILEX OPACA AITON	Ilex opaca	
"6a330aba-bfe8-4277-9bd0-78149cf20f1b"	ILEX OPACA WHOLE	Ilex opaca	
"6a330aba-bfe8-4277-9bd0-78149cf20f1b"	ILEX QUERCIFOLIA WHOLE	Ilex opaca	
"6a6aab20-9fba-4f5b-8aaf-1fed951da533"	AGARICUM OFFICINALE WHOLE	Piptoporus betulinus	
"6a6aab20-9fba-4f5b-8aaf-1fed951da533"	AGARIC WHOLE	Piptoporus betulinus	
"6a6aab20-9fba-4f5b-8aaf-1fed951da533"	BOLETUS AGARICUM WHOLE	Piptoporus betulinus	
"6a6aab20-9fba-4f5b-8aaf-1fed951da533"	BOLETUS LARICIS WHOLE	Piptoporus betulinus	
"6a6aab20-9fba-4f5b-8aaf-1fed951da533"	BOLETUS OFFICINALIS WHOLE	Piptoporus betulinus	
"6a6aab20-9fba-4f5b-8aaf-1fed951da533"	BOLETUS PURGANS WHOLE	Piptoporus betulinus	
"6a6aab20-9fba-4f5b-8aaf-1fed951da533"	CLADOMERIS OFFICINALIS WHOLE	Piptoporus betulinus	
"6a6aab20-9fba-4f5b-8aaf-1fed951da533"	FOMES FUSCATUS WHOLE	Piptoporus betulinus	
"6a6aab20-9fba-4f5b-8aaf-1fed951da533"	FOMES LARICIS WHOLE	Piptoporus betulinus	
"6a6aab20-9fba-4f5b-8aaf-1fed951da533"	FOMITOPSIS OFFICINALIS [WHO-DD]	Piptoporus betulinus	
"6a6aab20-9fba-4f5b-8aaf-1fed951da533"	FOMITOPSIS OFFICINALIS WHOLE	Piptoporus betulinus	
"6a6aab20-9fba-4f5b-8aaf-1fed951da533"	LARICIFOMES OFFICINALIS WHOLE	Piptoporus betulinus	
"6a6aab20-9fba-4f5b-8aaf-1fed951da533"	PIPTOPORUS OFFICINALIS WHOLE	Piptoporus betulinus	
"6a6aab20-9fba-4f5b-8aaf-1fed951da533"	POLYPORUS OFFICINALIS WHOLE	Piptoporus betulinus	
"6a6aab20-9fba-4f5b-8aaf-1fed951da533"	UNGULINA OFFICINALIS WHOLE	Piptoporus betulinus	
"6ac9ceff-0dc5-4b76-a837-99113b023309"	CISTUS COMPLICATUS RESIN	Cistus creticus	
"6ac9ceff-0dc5-4b76-a837-99113b023309"	CISTUS CORSICUS RESIN	Cistus creticus	
"6ac9ceff-0dc5-4b76-a837-99113b023309"	CISTUS CRETICUS RESIN	Cistus creticus	
"6ac9ceff-0dc5-4b76-a837-99113b023309"	CISTUS GARGANICUS RESIN	Cistus creticus	
"6ac9ceff-0dc5-4b76-a837-99113b023309"	CISTUS PHILOTHEI RESIN	Cistus creticus	
"6ac9ceff-0dc5-4b76-a837-99113b023309"	CISTUS POLYMORPHUS RESIN	Cistus creticus	
"6ac9ceff-0dc5-4b76-a837-99113b023309"	CISTUS ROTUNDIFOLIUS RESIN	Cistus creticus	
"6ac9ceff-0dc5-4b76-a837-99113b023309"	CISTUS UNDULATUS RESIN	Cistus creticus	
"6ac9ceff-0dc5-4b76-a837-99113b023309"	CISTUS VILLOSUS RESIN	Cistus creticus	
"6ac9ceff-0dc5-4b76-a837-99113b023309"	CISTUS VULGARIS RESIN	Cistus creticus	
"6ac9ceff-0dc5-4b76-a837-99113b023309"	CRETAN ROCKROSE RESIN	Cistus creticus	
"6ac9ceff-0dc5-4b76-a837-99113b023309"	HOARY ROCK-ROSE RESIN	Cistus creticus	
"6ac9ceff-0dc5-4b76-a837-99113b023309"	PINK ROCK-ROSE RESIN	Cistus creticus	
"6b357cf0-29f5-40aa-bfa3-1f839a456e7f"	B1674 [LANGUAL]	Urtica dioica	
"6b357cf0-29f5-40aa-bfa3-1f839a456e7f"	CALIFORNIA NETTLE WHOLE	Urtica dioica	
"6b357cf0-29f5-40aa-bfa3-1f839a456e7f"	GREAT NETTLE WHOLE	Urtica dioica	
"6b357cf0-29f5-40aa-bfa3-1f839a456e7f"	NETTLE HERB (URTICA DIOICA L.) [EMA HERBAL SUBSTANCE]	Urtica dioica	
"6b357cf0-29f5-40aa-bfa3-1f839a456e7f"	NETTLE [MI]	Urtica dioica	
"6b357cf0-29f5-40aa-bfa3-1f839a456e7f"	NETTLE [VANDF]	Urtica dioica	
"6b357cf0-29f5-40aa-bfa3-1f839a456e7f"	SLENDER NETTLE WHOLE	Urtica dioica	
"6b357cf0-29f5-40aa-bfa3-1f839a456e7f"	STINGING NETTLE HERB	Urtica dioica	
"6b357cf0-29f5-40aa-bfa3-1f839a456e7f"	STINGING NETTLE WHOLE	Urtica dioica	
"6b357cf0-29f5-40aa-bfa3-1f839a456e7f"	TALL NETTLE	Urtica dioica	
"6b357cf0-29f5-40aa-bfa3-1f839a456e7f"	TALL NETTLE WHOLE	Urtica dioica	
"6b357cf0-29f5-40aa-bfa3-1f839a456e7f"	URTICA DIOECIA WHOLE	Urtica dioica	
"6b357cf0-29f5-40aa-bfa3-1f839a456e7f"	URTICA DIOICA	Urtica dioica	
"6b357cf0-29f5-40aa-bfa3-1f839a456e7f"	URTICA DIOICA [HPUS]	Urtica dioica	
"6b357cf0-29f5-40aa-bfa3-1f839a456e7f"	URTICA DIOICA L.	Urtica dioica	
"6b357cf0-29f5-40aa-bfa3-1f839a456e7f"	URTICA DIOICA [WHO-DD]	Urtica dioica	
"6b357cf0-29f5-40aa-bfa3-1f839a456e7f"	URTICA DIOICA WHOLE	Urtica dioica	
"6b357cf0-29f5-40aa-bfa3-1f839a456e7f"	URTICA ECKLONIANA WHOLE	Urtica dioica	
"6b357cf0-29f5-40aa-bfa3-1f839a456e7f"	URTICAE HERB (URTICA DIOICA L.) [EMA HERBAL SUBSTANCE]	Urtica dioica	
"6b357cf0-29f5-40aa-bfa3-1f839a456e7f"	URTICA HAUSSKNECHTII WHOLE	Urtica dioica	
"6b357cf0-29f5-40aa-bfa3-1f839a456e7f"	URTICA MAJOR WHOLE	Urtica dioica	
"6b357cf0-29f5-40aa-bfa3-1f839a456e7f"	URTICA RADICANS WHOLE	Urtica dioica	
"6b357cf0-29f5-40aa-bfa3-1f839a456e7f"	URTICA SICULA WHOLE	Urtica dioica	
"6b357cf0-29f5-40aa-bfa3-1f839a456e7f"	URTICA SUBINERMIS WHOLE	Urtica dioica	
"6b357cf0-29f5-40aa-bfa3-1f839a456e7f"	URTICA SUBMITIS WHOLE	Urtica dioica	
"6b357cf0-29f5-40aa-bfa3-1f839a456e7f"	URTICA TIBETICA WHOLE	Urtica dioica	
"6b357cf0-29f5-40aa-bfa3-1f839a456e7f"	URTICA WHOLE [MART.]	Urtica dioica	
"6b7c33ed-016e-43f3-8d7e-a195dba9310d"	ALBIZIA CORIARIA WELW. EX OLIV.	Albizia coriaria	
"6b7c33ed-016e-43f3-8d7e-a195dba9310d"	ALBIZIA CORIARIA WHOLE	Albizia coriaria	
"6b7c33ed-016e-43f3-8d7e-a195dba9310d"	ALBIZIA KATANGENSIS WHOLE	Albizia coriaria	
"6b7c33ed-016e-43f3-8d7e-a195dba9310d"	ALBIZIA POISSONII WHOLE	Albizia coriaria	
"6b7c33ed-016e-43f3-8d7e-a195dba9310d"	FEUILLEEA CORIARIA WHOLE	Albizia coriaria	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	ACHILLEA ALBICAULIS LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	ACHILLEA ALPICOLA LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	ACHILLEA AMBIGUA LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	ACHILLEA ANGUSTISSIMA LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	ACHILLEA ARENICOLA LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	ACHILLEA ASPLENIIFOLIA LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	ACHILLEA BICOLOR LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	ACHILLEA BOREALIS LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	ACHILLEA CALIFORNICA LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	ACHILLEA CERETANICA LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	ACHILLEA COMPACTA LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	ACHILLEA CORONOPIFOLIA LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	ACHILLEA CRASSIFOLIA LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	ACHILLEA ERADIATA LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	ACHILLEA FUSCA LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	ACHILLEA GIGANTEA LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	ACHILLEA HAENKEANA LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	ACHILLEA LAXIFLORA LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	ACHILLEA MAGNA LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	ACHILLEA MEGACEPHALA LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	ACHILLEA MILLEFOLIUM LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	ACHILLEA NABELEKII LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	ACHILLEA OCCIDENTALIS LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	ACHILLEA OSSICA LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	ACHILLEA PACIFICA LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	ACHILLEA PALMERI LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	ACHILLEA PECTEN-VENERIS LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	ACHILLEA PRATENSIS LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	ACHILLEA PSEUDOTANACETIFOLIA LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	ACHILLEA PUBERULA LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	ACHILLEA SETACEA LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	ACHILLEA SORDIDA LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	ACHILLEA SUBALPINA LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	ACHILLEA SUBHIRSUTA LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	ACHILLEA SUBMELLIFOLIUM LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	ACHILLEA SYLVATICA LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	ACHILLEA TENUIS LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	ACHILLEA TOMENTOSA LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	ALCHEMILLA MAGNA LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	ALITUBUS MILLEFOLIUM LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	ALITUBUS TOMENTOSUS LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	BLOODWORT LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	CARPENTER'S WEED LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	CHAMAEMELUM MILLEFOLIUM LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	CHAMAEMELUM TANACETIFOLIUM LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	COMMON YARROW LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	DEVIL'S NETTLE LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	MILFOIL LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	NOSEBLEED PLANT LEAF	Achillea millefolium	
"6b7e9e17-e66a-4d1f-9314-7ccb06452e20"	SOLDIER'S WOUNDWORT LEAF	Achillea millefolium	
"6b95daf9-776f-4bce-9e99-017f986ca2ff"	AZEDARACH COMMELINII WHOLE	Melia azedarach	
"6b95daf9-776f-4bce-9e99-017f986ca2ff"	AZEDARACH DELETERIA WHOLE	Melia azedarach	
"6b95daf9-776f-4bce-9e99-017f986ca2ff"	AZEDARACH FRAXINIFOLIA WHOLE	Melia azedarach	
